정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
송도자이하버뷰2단지(202동),38488,1606,3108,1603,3108,3,152
송도자이하버뷰2단지(205동),38455,481,372,481,372,0,27
송도자이하버뷰2단지(정문),38465,2558,1601,2550,1601,8,134
송도자이하버뷰2단지(정문),38498,1753,1618,1752,1618,1,108
송도재래시장,38207,6045,7155,6038,7155,7,425
송도재래시장,38210,8278,7535,8263,7535,15,510
송도재래시장,38220,5893,2156,5877,2156,16,259
송도제2차고지,38703,424,16,406,16,18,14
송도제2차고지입구,38735,237,606,235,606,2,27
송도중학교,35155,9922,11294,9868,11294,54,684
송도지웰푸르지오시티,38424,4544,10705,4543,10705,1,491
송도채석장,38175,687,2180,687,2180,0,92
송도체육센터,38699,136,701,136,701,0,27
송도체육센터,38700,767,207,766,207,1,31
송도컨벤시아,38367,1841,6376,1836,6376,5,265
송도컨벤시아,38369,2643,1413,2637,1413,6,130
송도컨벤시아남문,38660,2214,1223,2214,1223,0,110
송도컨벤시아남문,38661,1210,2247,1210,2247,0,111
송도타임스페이스,38720,1702,3117,1702,3117,0,155
송도테크노파크IT센터,38752,20,1078,20,1078,0,35
송도테크노파크IT센터,39929,3141,2415,3141,2415,0,179
송도파크레인동일하이빌,38625,8,68,8,68,0,2
송도파크레인동일하이빌,38626,695,6,695,6,0,22
송도파크레인입구,38538,548,3013,546,3013,2,114
송도파크레인입구,38539,1239,1335,1239,1335,0,83
송도파크자이,38627,660,496,657,496,3,37
송도파크자이,38628,1,440,1,440,0,14
송도파크자이아파트,38638,9061,8022,9048,8022,13,551
송도파크자이아파트정문,38677,1155,5083,1153,5083,2,201
송도푸르지오월드마크,38426,5248,6830,5244,6830,4,389
송도푸르지오하버뷰,38494,2981,4056,2981,4056,0,227
송도풍림아이원1단지,38033,2938,25043,2928,25043,10,902
송도풍림아이원2단지,38025,10392,15888,10353,15888,39,847
송도풍림아이원2단지,38026,10337,5251,10323,5251,14,502
송도풍림아이원2단지,38034,26908,2710,26859,2710,49,955
송도풍림아이원4단지,38032,3563,9176,3555,9176,8,410
송도힐스테이트,38479,17948,6624,17944,6624,4,792
송도힐스테이트5단지,38393,6128,7372,6127,7372,1,435
송도힐스테이트6단지,38554,14,75,14,75,0,2
송동마을.서초힐스아파트,22962,1252,94,1252,94,0,43
송림119안전센터,36165,93,273,93,273,0,11
송림3.5동행정복지센터(재능대),36030,1376,3159,1375,3159,1,146
송림4동행정복지센터,36127,1460,1449,1458,1449,2,93
송림고가교,37491,2299,1279,2296,1279,3,115
송림고가교,37492,1289,2278,1283,2278,6,115
송림고개(도화신동아아파트),37439,7586,8285,7560,8285,26,511
송림고개(도화신동아아파트),37501,10529,6735,10501,6735,28,556
송림동진로아파트,36154,302,276,302,276,0,18
송림동진로아파트,36155,125,703,121,703,4,26
송림빌라,43316,30,0,30,0,0,0
송림빌라,43775,0,38,0,38,0,1
송림시장,36015,231,340,231,340,0,18
송림오거리,36131,13859,3733,13841,3733,18,567
송림오거리,36132,3577,9036,3567,9036,10,406
송림주유소,36090,639,517,635,517,4,37
송림체육관,36130,669,66,669,66,0,23
송림체육관,36148,34,351,34,351,0,12
송림체육관후문,36152,398,774,398,774,0,37
송림체육관후문,36153,761,549,761,549,0,42
송림휴먼시아,36124,21,723,21,723,0,24
송림휴먼시아,36125,44,1337,44,1337,0,44
송마3리,80157,918,28,917,28,1,30
송마3리,80158,31,384,31,384,0,13
송마리입구,80159,46,673,45,673,1,23
송마리입구,80160,358,149,355,149,3,16
송명초등학교,92013,3644,338,3644,338,0,128
송산,43482,56,20,54,20,2,2
송산,43710,41,81,40,81,1,3
송산교회,43956,18,24,18,24,0,1
송산삼거리,43480,35,1,32,1,3,1
송산삼거리,43611,2,49,2,49,0,1
송암박두성생가입구,90396,0,16,0,16,0,0
송암박두성생가입구,90397,16,0,15,0,1,0
송월동동화마을,35189,5835,2971,5781,2971,54,284
송월동동화마을,35190,2703,7873,2695,7873,8,341
송월아파트,35193,2678,543,2661,543,17,103
송월아파트,35194,856,3015,853,3015,3,124
송정역,25184,65,3780,65,3780,0,124
송정역,25185,5626,68,5616,68,10,183
송학둥지아파트,38584,1734,2896,1722,2896,12,149
송학둥지아파트,38585,1082,2042,1072,2042,10,100
송해교회,43384,298,93,296,93,2,12
송해교회,43769,56,339,56,339,0,12
송해면사무소,43708,45,142,43,142,2,6
송해면사무소,43809,74,55,74,55,0,4
송해삼거리,43386,407,69,396,69,11,15
송해삼거리,43819,108,442,107,442,1,17
송해초등학교,43807,34,136,34,136,0,5
송해초등학교,43820,116,29,114,29,2,4
송현시장.수도국산달동네박물관,36019,7869,5578,7821,5578,48,433
송현시장.수도국산달동네박물관,36020,5968,22099,5935,22099,33,905
송현시장.수도국산달동네박물관,36025,48,549,42,549,6,19
송현아파트,36065,5468,3267,5451,3267,17,281
송현아파트,36067,1850,3947,1850,3947,0,187
송현주공아파트,36073,771,2616,771,2616,0,109
송현주공아파트,36080,10788,5431,10759,5431,29,523
송현주공아파트후문,36162,650,3073,650,3073,0,120
쇠골큰말,89318,86,48,86,48,0,4
쇠골큰말,89321,80,18,76,18,4,3
수곡(월곳리),43191,33,0,33,0,0,1
수곡(월곳리),43620,0,28,0,28,0,0
수광티티아이,90215,15,8,15,8,0,0
수도군수지원단(장애인복지관),40825,5294,1540,5277,1540,17,220
수도군수지원단(장애인복지관),40826,11,1369,10,1369,1,44
수림공원,39347,1601,693,1601,693,0,74
수림공원,39351,720,1679,720,1679,0,77
수변로삼거리,40367,848,367,848,367,0,39
수변로삼거리,40370,2656,4896,2653,4896,3,243
수봉공원,37289,1576,1361,1576,1361,0,94
수봉공원,37569,1122,3182,1122,3182,0,138
수봉공원.인천수봉문화회관입구,37362,11850,6371,11782,6371,68,587
수봉공원.인천수봉문화회관입구,37369,8328,13062,8296,13062,32,690
수봉마을쉼터,37570,2860,3486,2860,3486,0,204
수봉마을쉼터,37571,2752,1808,2752,1808,0,147
수부촌,43041,158,176,158,176,0,10
수산동,39175,294,650,294,650,0,30
수산동,39176,236,379,236,379,0,19
수양관,43245,22,76,22,76,0,3
수양관,43645,90,25,90,25,0,3
수인곡물시장,35134,2695,2475,2662,2475,33,166
수정제입구,90290,9,9,9,9,0,0
수촌,43111,117,1,113,1,4,3
수촌,43358,2,104,2,104,0,3
수출산업단지6공단입구,40009,3557,4547,3543,4547,14,261
수출산업단지6공단입구,40010,2160,2382,2155,2382,5,146
수행마을.홈플러스,80074,767,34,767,34,0,25
수행마을.홈플러스,80075,96,670,96,670,0,24
수현마을,39487,2248,2806,2235,2806,13,163
수현마을,39488,4513,4422,4486,4422,27,288
수협,43060,157,1061,155,1061,2,39
수협,43062,3433,9790,3401,9790,32,426
수협,,0,1,0,1,0,0
수협(인천해양센터),35080,2473,78,2452,78,21,82
수협(인천해양센터),35081,58,3599,58,3599,0,117
수협온수지점,90411,1283,381,1280,381,3,53
수협온수지점,90413,326,1273,323,1273,3,51
순복음교회,37253,8536,25635,8513,25635,23,1102
순복음교회,39181,17051,7611,16954,7611,97,795
순복음교회,40661,14118,7340,14114,7340,4,692
순천향대학병원.부명고,55037,8419,1128,8402,1128,17,307
숭덕여중고입구,39461,11392,23501,11353,23501,39,1125
숭덕여중고입구,39463,15175,12287,15127,12287,48,885
숭덕여중고입구,39466,6382,970,6308,970,74,237
숭뢰2리,43421,77,235,75,235,2,10
숭뢰2리,43704,227,31,222,31,5,8
숭보사입구,40851,121,26,118,26,3,4
숭보사입구,40918,1,48,1,48,0,1
숭의1.3동(극동아파트),37328,514,526,508,526,6,33
숭의1.3동(극동아파트),37337,537,862,531,862,6,45
숭의2동행정복지센터,37563,1735,2186,1735,2186,0,126
숭의교회,37269,17751,9744,17676,9744,75,886
숭의교회,37271,11786,14405,11739,14405,47,844
숭의로터리,37265,5574,18180,5559,18180,15,766
숭의로터리,37266,15256,5625,15213,5625,43,673
숭의로터리,37273,16842,8049,16803,8049,39,802
숭의로터리.도원체육관,37276,7501,11587,7477,11587,24,615
숭의목공예마을앞,37313,8081,7761,7977,7761,104,511
숭의목공예마을앞,37315,5785,6603,5738,6603,47,399
숭의박문아파트,37353,1432,2387,1425,2387,7,123
숭의박문아파트,37354,2551,1416,2534,1416,17,127
숭의보건지소,37532,13710,4092,13698,4092,12,574
숭의역(1번출구),37510,44987,21230,44930,21230,57,2136
숭의역(2번출구),37211,25865,32642,25836,32642,29,1887
숭의역(3번출구),35133,923,3849,923,3849,0,153
숭의역(4번출구),35135,3440,2172,3438,2172,2,181
숭의초등학교,37296,1033,736,1020,736,13,57
숭의초등학교,37308,1224,3299,1224,3299,0,145
숭의초등학교입구,37287,1843,1438,1840,1438,3,105
쉐보레인천서비스,40433,1463,4303,1461,4303,2,186
쉐보레출고사무소,89160,1874,44,1857,44,17,61
쉴낙원인천장례식장,41458,1419,2394,1419,2394,0,123
스카이시티자이.화성파크드림,35650,2188,5861,2184,5861,4,259
스타파이브입구,35428,267,47,243,47,24,10
스타파이브입구,35429,26,209,26,209,0,7
스태츠칩팩코리아,35641,11,595,11,595,0,19
스태츠칩팩코리아,35642,430,4,430,4,0,14
스틸랜드,70228,135,562,126,562,9,22
스틸랜드,70229,407,161,403,161,4,18
스포월드골프연습장,42439,67,131,66,131,1,6
스포월드골프연습장,42440,8,102,8,102,0,3
승기천,39169,1003,5983,1003,5983,0,225
승기천,39170,456,4265,455,4265,1,152
시대아파트,38340,13211,11633,13198,11633,13,801
시리미,43330,49,46,48,46,1,3
시리미,43631,17,0,17,0,0,0
시립가좌테니스장,37581,244,1309,244,1309,0,50
시립가좌테니스장,37582,217,2879,217,2879,0,99
시민공원,37359,13470,5392,13424,5392,46,608
시민공원(문화창작지대)역,37344,23450,21953,23402,21953,48,1464
시민공원(문화창작지대)역,37346,31886,27154,31801,27154,85,1904
시민공원.문화창작지대,37334,16771,32697,16725,32697,46,1595
시민공원.문화창작지대,37468,1505,1296,1498,1296,7,90
시민공원역.포레나미추홀,37319,4693,42479,4680,42479,13,1521
시민공원역.포레나미추홀,37326,90849,17770,90743,17770,106,3503
시민의숲.양재꽃시장,31002,12705,3685,12705,3685,0,528
시민의숲.양재꽃시장,31003,1653,4604,1653,4604,0,201
시장로터리(중앙철재),40261,2062,1833,2055,1833,7,125
시청광장입구,39217,17122,21833,17050,21833,72,1256
시청광장입구,39218,21876,16961,21832,16961,44,1252
시흥대야역.영남아파트,70027,382,1745,382,1745,0,68
시흥대야역.영남아파트,70028,1870,731,1862,731,8,83
시흥보건소,70015,1809,426,1793,426,16,72
시흥보건소,70016,359,1629,355,1629,4,64
시흥영업소,25846,145,115,145,115,0,8
시흥영업소,25847,62,130,62,130,0,6
신골입구,43998,19,41,18,41,1,1
신골입구,43999,31,13,30,13,1,1
신광주유소,43470,26,4,26,4,0,0
신광주유소,43524,2,34,2,34,0,1
신광초등학교,35142,342,473,336,473,6,26
신기.남부종합시장(진흥사거리),37217,47515,29260,47415,29260,100,2476
신기.남부종합시장(진흥사거리),37219,15640,28779,15599,28779,41,1432
신김포농협대곶지점,80147,47,20,47,20,0,2
신김포농협대곶지점,80148,119,164,119,164,0,9
신논현역,32055,10344,123,10344,123,0,337
신논현역.우신빌딩,31057,77,6476,77,6476,0,211
신당리동촌부락,90090,35,0,35,0,0,1
신당리동촌부락,90091,1,6,1,6,0,0
신당리마을회관,90087,0,3,0,3,0,0
신당촌,90114,8,7,8,7,0,0
신대진중앙아파트,41271,3944,2873,3940,2873,4,219
신대진중앙아파트,41274,2037,3566,2037,3566,0,180
신도실업(주),40625,631,1788,631,1788,0,78
신동마을,90253,2,2,1,2,1,0
신동마을,90254,8,2,7,2,1,0
신동아1.2차아파트,37507,8508,5884,8495,5884,13,464
신동아1단지,70038,78,200,71,200,7,8
신동아1단지.한일아파트,70037,196,87,194,87,2,9
신동아3차아파트,37119,11046,16026,11040,16026,6,873
신동아3차아파트,37120,11206,16930,11199,16930,7,907
신동아3차아파트,37494,9394,5342,9368,5342,26,475
신동아상가,40860,5559,3476,5559,3476,0,291
신동아상가(백운역방면),40068,5130,7890,5130,7890,0,420
신동아아파트,37072,7,908,7,908,0,29
신동아아파트,37143,6521,12462,6511,12462,10,612
신동아아파트,37160,4953,7807,4944,7807,9,411
신동아아파트,37525,1896,7197,1888,7197,8,293
신동아아파트,39381,2795,6276,2791,6276,4,292
신동아아파트,39382,15868,6276,15845,6276,23,714
신동아아파트,41349,6264,1052,6251,1052,13,236
신동아아파트,41350,1593,5171,1589,5171,4,218
신동아아파트(B),37162,11591,9813,11577,9813,14,690
신동아아파트116동,40060,3415,11678,3415,11678,0,486
신동아아파트116동,40859,7268,2421,7268,2421,0,312
신동아아파트3차,37090,9489,865,9476,865,13,334
신동아아파트3차,37097,2922,9043,2917,9043,5,385
신동아아파트4차,37121,4350,1456,4338,1456,12,187
신동아아파트4차,37123,2169,3248,2160,3248,9,174
신동아아파트5차,37141,12340,3632,12320,3632,20,515
신동아아파트8차,37135,1204,3115,1202,3115,2,139
신동아아파트8차,37136,4111,787,4107,787,4,158
신동양아파트,41202,3276,9412,3274,9412,2,409
신동양아파트,41203,7713,3809,7713,3809,0,371
신라아파트,37277,6490,6410,6466,6410,24,416
신라아파트,37543,1877,3807,1870,3807,7,183
신명보람마을.삼부한신아파트,40511,2306,2575,2305,2575,1,157
신명보람마을.삼부한신아파트,40512,548,928,544,928,4,47
신명스카이뷰,35453,1164,2900,1164,2900,0,131
신명스카이뷰,35456,9295,4566,9293,4566,2,447
신명스카이뷰,42737,90,197,90,197,0,9
신명스카이뷰정문,35455,5379,8960,5379,8960,0,462
신명아파트,42081,7991,11860,7967,11860,24,640
신명아파트.대우3차아파트,70018,289,2583,286,2583,3,92
신명아파트앞,42799,11,794,11,794,0,25
신반포역.세화여중고,31033,668,98,668,98,0,24
신봉삼거리,43126,110,8,108,8,2,3
신봉삼거리,43127,1,11,0,11,1,0
신봉삼거리,43463,113,77,109,77,4,6
신봉삼거리,43814,12,11,12,11,0,0
신봉이발관,43458,22,7,22,7,0,0
신봉이발관,43786,5,46,5,46,0,1
신북항고가교,42104,2691,2405,2679,2405,12,164
신북항고가교,42109,1568,3007,1565,3007,3,147
신분당선.강남역4번출구,23572,9179,3712,9179,3712,0,415
신비마을아파트,37164,369,1532,362,1532,7,61
신비마을아파트,37223,3804,7355,3788,7355,16,359
신비마을아파트,37225,6135,3731,6115,3731,20,318
신비마을아파트,37555,225,832,223,832,2,34
신비마을아파트(112동),37171,3959,2990,3936,2990,23,224
신삼1리마을회관,43405,163,0,158,0,5,5
신삼1리마을회관,43791,2,152,2,152,0,4
신삼2리마을회관,43400,137,0,134,0,3,4
신삼2리마을회관,43825,14,113,12,113,2,4
신삼리입구,43606,16,4,15,4,1,0
신삼리입구,43801,0,28,0,28,0,0
신선지입구,90346,17,7,17,7,0,0
신선지입구,90347,0,32,0,32,0,1
신선초등학교,35086,5670,10022,5653,10022,17,506
신선초등학교,35089,10148,3659,10131,3659,17,445
신선초등학교앞,37055,2381,741,2372,741,9,100
신설동,35413,19,56,19,56,0,2
신설동,35416,47,7,47,7,0,1
신설동(3거리),35018,102,6,99,6,3,3
신설동(3거리),35019,12,153,12,153,0,5
신성미소지움,40099,2558,20,2511,20,47,83
신성미소지움,40102,33,1880,16,1880,17,61
신성미소지움,40643,1916,14264,1915,14264,1,521
신성미소지움,40649,7180,2047,7177,2047,3,297
신성미소지움후문,40660,4,473,4,473,0,15
신성성결교회(올림피아병원),39355,13951,9603,13927,9603,24,759
신세계아파트,39383,3223,4818,3217,4818,6,259
신송고등학교,38023,1131,3008,1124,3008,7,133
신송고등학교,38024,2204,1994,2202,1994,2,135
신안실크밸리,35220,878,254,878,254,0,36
신연수역(1번출구),38263,4693,3925,4676,3925,17,278
신연수역(2번출구),38231,2982,660,2982,660,0,117
신연수역(3번출구),38228,6509,4446,6491,4446,18,353
신영자동차,40561,3106,681,3098,681,8,122
신영자동차(종점),40556,5319,2244,5250,2244,69,243
신왕마을,43203,215,0,214,0,1,6
신왕마을,43718,2,192,2,192,0,6
신원기술,39130,24,12,24,12,0,1
신원아침도시오피스텔(홈플러스),39836,5540,6444,5531,6444,9,386
신일교회,39529,4689,7073,4679,7073,10,379
신일아파트,35097,47,19,47,19,0,2
신정1리마을회관,43300,26,11,26,11,0,1
신정1리마을회관,43737,26,12,26,12,0,1
신정삼거리,90111,0,17,0,17,0,0
신정삼거리,90112,3,0,3,0,0,0
신정중학교,38459,1445,1076,1445,1076,0,81
신정중학교,38555,1316,1457,1316,1457,0,89
신중동역4번출구.롯데백화점,55226,1263,4397,1263,4397,0,182
신중동역5번출구.중흥중학교,55071,495,4240,495,4240,0,152
신중동역6번출구.중흥중학교,55072,2528,429,2528,429,0,95
신지동마을회관,43303,70,63,68,63,2,4
신지동마을회관,43740,128,36,127,36,1,5
신진아파트,41107,23967,14364,23958,14364,9,1236
신창아파트,37010,3553,5980,3553,5980,0,307
신창아파트,37464,4487,2376,4485,2376,2,221
신천동,70048,5668,393,5601,393,67,195
신천동,70049,269,5760,267,5760,2,194
신천삼거리,70013,6352,420,6319,420,33,218
신천삼거리,70014,426,6628,419,6628,7,227
신천역.문화의거리,25364,1668,311,1668,311,0,63
신천역.문화의거리,70174,202,1820,202,1820,0,65
신천연합병원,70175,62,663,62,663,0,23
신천연합병원,70231,776,210,776,210,0,31
신촌,43146,22,0,22,0,0,0
신촌,43432,9,11,8,11,1,0
신촌,43459,295,15,293,15,2,10
신촌,43510,0,5,0,5,0,0
신촌,43753,23,171,23,171,0,6
신촌,43800,68,78,67,78,1,4
신촌마을입구,90201,31,13,30,13,1,1
신촌마을입구,90202,4,10,3,10,1,0
신촌역2호선,22052,2943,37,2943,37,0,96
신촌오거리.2호선신촌역,22014,4783,62,4783,62,0,156
신촌오거리.2호선신촌역,23035,134,2621,134,2621,0,88
신촌오거리.현대백화점,22013,9698,88,9698,88,0,315
신촌오거리.현대백화점,23034,381,12823,381,12823,0,425
신촌초등학교,40098,275,907,275,907,0,38
신태양아파트,37406,4752,7770,4751,7770,1,403
신태양아파트,37408,9019,3124,9019,3124,0,391
신트리공원,40472,2380,2376,2380,2376,0,153
신트리공원,40496,2444,4164,2437,4164,7,213
신트리공원,40501,1995,1547,1993,1547,2,114
신포동행정복지센터,35153,2730,2218,2714,2218,16,159
신포동행정복지센터,35154,1874,2722,1866,2722,8,148
신포사거리,35791,31,367,31,367,0,12
신포시장,35160,28037,49249,27913,49249,124,2493
신포시장,35254,50380,29926,50228,29926,152,2590
신포역·인천세관역사공원,35792,150,170,150,170,0,10
신포역·인천세관역사공원,35796,28,14,28,14,0,1
