정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
계산여자고등학교,41224,900,984,894,984,6,60
계산역,41247,6461,4456,6436,4456,25,352
계산역,41371,5620,1181,5620,1181,0,219
계산역,41426,31303,21293,31287,21293,16,1696
계산역,41431,23863,31146,23841,31146,22,1774
계산우체국,41430,10171,12391,10161,12391,10,727
계산주공아파트,41423,12768,14239,12745,14239,23,871
계산중학교,41577,145,28,145,28,0,5
계양1동주민자치센터,41476,7135,1821,7109,1821,26,288
계양1동주민자치센터,41520,728,7088,722,7088,6,252
계양3동행정복지센터,41525,759,1188,759,1188,0,62
계양3동행정복지센터,41526,988,729,988,729,0,55
계양CGV,41140,4176,3991,4176,3991,0,263
계양경찰서,41184,10447,9314,10447,9314,0,637
계양경찰서,41185,6744,9731,6744,9731,0,531
계양경찰서,41195,20547,5459,20421,5459,126,838
계양경찰서·계양구청,41194,4509,16880,4485,16880,24,689
계양구의회,41123,5419,4845,5400,4845,19,331
계양구의회,41124,5038,5495,4998,5495,40,339
계양구청,41177,4457,4339,4456,4339,1,283
계양구청,41180,7363,9722,7349,9722,14,551
계양구청,41188,3977,1902,3976,1902,1,189
계양구청,41197,11,2608,11,2608,0,84
계양구청앞,41204,7630,4180,7579,4180,51,380
계양도서관,41251,5308,9317,5272,9317,36,471
계양문화회관,41248,1561,945,1561,945,0,80
계양문화회관,41255,2367,3991,2349,3991,18,205
계양산성박물관,41285,1095,1484,1089,1484,6,83
계양산성박물관,41286,776,1766,773,1766,3,82
계양산장미원 입구(계산동자연풀장),41186,852,1013,852,1013,0,60
계양산장미원 입구(계산동자연풀장),41189,536,954,536,954,0,48
계양산전통시장,41297,856,4656,841,4656,15,177
계양산전통시장,41298,4544,1470,4491,1470,53,194
계양산전통시장,41306,17145,16840,17100,16840,45,1096
계양산지구대,41281,880,1326,877,1326,3,71
계양산지구대,41282,842,1119,838,1119,4,63
계양새마을금고,41094,1506,1437,1502,1437,4,94
계양새마을금고,41097,1531,2103,1523,2103,8,117
계양세무서,41054,1640,1063,1636,1063,4,87
계양세무서,41058,833,1440,831,1440,2,73
계양센트레빌1단지,41550,4292,4764,4274,4764,18,292
계양센트레빌1단지,41627,1173,496,1173,496,0,53
계양센트레빌1단지,41628,168,829,168,829,0,32
계양센트레빌1단지(111동앞),41551,5896,4631,5894,4631,2,339
계양센트레빌2단지,41625,396,918,396,918,0,42
계양여성회관,41404,3250,4170,3237,4170,13,239
계양역,41357,175310,69344,175236,69344,74,7892
계양역,41358,62237,139658,62183,139658,54,6512
계양역(귤현역방면),41659,6104,369,6027,369,77,208
계양임광그대가아파트,41118,3617,263,3572,263,45,125
계양종합사회복지관,41120,466,1171,466,1171,0,52
계양종합사회복지관,41121,1128,574,1114,574,14,54
계양중학교,41340,2311,869,2292,869,19,102
계양중학교,41341,1473,5995,1458,5995,15,240
계양체육관(벨로드롬경기장),41440,3709,1233,3702,1233,7,159
계양체육관(벨로드롬경기장),41666,252,1123,244,1123,8,44
계양체육관(아시아드양궁장),41454,715,693,707,693,8,45
계양체육관(아시아드양궁장),41455,2030,909,2027,909,3,94
계양체육관(아시아드양궁장),41567,3130,813,3130,813,0,127
계양체육관(아시아드양궁장),41568,958,5363,958,5363,0,203
계양효성해링턴플레이스,41669,46,1780,46,1780,0,58
고구1리입구,90006,43,8,43,8,0,1
고구1리입구,90007,2,34,2,34,0,1
고구2리마을회관입구,90014,8,117,8,117,0,4
고구2리마을회관입구,90015,118,4,114,4,4,3
고구저수지,90008,3,29,3,29,0,1
고구저수지,90009,13,2,13,2,0,0
고구촌,90012,0,30,0,30,0,0
고구촌,90013,40,0,40,0,0,1
고능2리 종점,90372,2,6,0,6,2,0
고능2리능촌마을회관,90371,0,4,0,4,0,0
고능리공소,90208,68,72,65,72,3,4
고능리입구,43291,10,38,10,38,0,1
고능리입구,43534,74,7,74,7,0,2
고다니마을9단지,80362,126,76,125,76,1,6
고려산업,39486,677,1125,677,1125,0,58
고려양행,39111,1252,1568,1252,1568,0,90
고려저수지입구,43249,24,83,24,83,0,3
고려저수지입구,43486,65,30,64,30,1,3
고비고개정상,43569,5,2,5,2,0,0
고비고개정상,43844,0,15,0,15,0,0
고산마을입구,90016,8,22,8,22,0,0
고산마을입구,90017,37,4,31,4,6,1
고산촌,43544,146,48,131,48,15,6
고산촌,43779,83,109,81,109,2,6
고상골,43269,0,50,0,50,0,1
고상골,43382,67,6,67,6,0,2
고상골입구,43266,87,6,83,6,4,3
고상골입구,43552,7,84,7,84,0,2
고속터미널,31017,11773,338,11773,338,0,390
고속터미널,31018,561,18465,561,18465,0,613
고시기(가재골),43770,3,0,3,0,0,0
고시기(가재골),90126,0,5,0,5,0,0
고염나무골,35473,20,233,20,233,0,8
고염나무골,35474,299,20,298,20,1,10
고인돌입구,43550,0,31,0,31,0,1
고인돌체육관앞,90045,99,427,95,427,4,16
고인돌체육관앞,90046,438,93,435,93,3,17
고잔고등학교,39691,321,2658,321,2658,0,96
고잔마을,43284,71,0,69,0,2,2
고잔마을,43532,0,41,0,41,0,1
고창마을.KCC,80328,338,210,338,210,0,17
고창촌,43076,31,90,30,90,1,3
고창촌입구,43166,1,1,1,1,0,0
고창촌입구,43345,0,20,0,20,0,0
고천3리마을회관,43341,102,7,95,7,7,3
고천3리마을회관,43574,13,68,9,68,4,2
고천5리마을회관,90341,8,0,7,0,1,0
고천5리마을회관,90345,1,6,1,6,0,0
고천교,43339,55,51,55,51,0,3
고천교,43849,74,30,70,30,4,3
고천당,90420,7,5,6,5,1,0
고천당,90421,10,1,10,1,0,0
고촌역,80061,3283,849,3283,849,0,133
고촌역,80062,720,5756,720,5756,0,208
고합아파트,70036,143,132,141,132,2,8
고향산천,43464,8,6,8,6,0,0
고향산천,43610,15,11,13,11,2,0
곡촌,43427,15,32,15,32,0,1
곡촌,43457,68,19,64,19,4,2
곡촌,43789,66,47,56,47,10,3
곡촌,43816,2,68,2,68,0,2
곤능,43197,2,60,2,60,0,2
곤능,43319,41,0,39,0,2,1
골드클래스,42936,192,796,190,796,2,31
공개마을,90195,15,4,11,4,4,0
공개마을,90196,5,19,5,19,0,0
공구상가,36092,443,1744,432,1744,11,70
공구상가.간동입구,80021,1234,106,1234,106,0,43
공군8547부대앞,35718,60,49,58,49,2,3
공군8547부대앞,35719,5,151,5,151,0,5
공군회관,19255,86,3,86,3,0,2
공군회관,20107,8,242,8,242,0,8
공단공구상가,92048,0,27,0,27,0,0
공단공원앞,42739,144,202,144,202,0,11
공단공원앞,42740,293,90,293,90,0,12
공단본부,42270,255,783,255,783,0,33
공단본부,42756,2733,559,2732,559,1,106
공단본부,42757,685,2517,684,2517,1,103
공단사거리,42995,6,655,6,655,0,21
공단사거리,42996,1169,7,1169,7,0,37
공단사거리,89069,13,266,13,266,0,9
공단사거리,89070,216,522,216,522,0,23
공단소방서,39062,1484,3572,1484,3572,0,163
공단시장,37426,2449,5223,2443,5223,6,247
공단시장,37427,7637,3107,7632,3107,5,346
공단오거리,40565,1793,740,1785,740,8,81
공단오거리,40566,376,2653,375,2653,1,97
공단유통상가,42940,19,1060,19,1060,0,34
공단유통상가,42941,1042,38,1042,38,0,34
공단자동차,42022,1668,1845,1666,1845,2,113
공단치안센터,37444,1435,896,1435,896,0,75
공단치안센터,37445,287,1533,287,1533,0,58
공단회관,39119,1432,3476,1431,3476,1,158
공단회관,39123,3028,1158,3027,1158,1,135
공덕오거리,14149,431,6,431,6,0,14
공설운동장,43091,11,507,11,507,0,16
공설운동장,43092,246,106,241,106,5,11
공수부대입구,92069,81,69,81,69,0,4
공숙입구,43290,2,48,2,48,0,1
공숙입구,43490,42,53,41,53,1,3
공영산업,89148,19,899,18,899,1,29
공작아파트,39479,2089,3496,2073,3496,16,180
공작아파트,39480,3079,4860,3068,4860,11,256
공장단지입구,42555,266,74,266,74,0,10
공촌마을,42323,4602,3036,4589,3036,13,246
공촌마을,42598,2369,4183,2357,4183,12,211
공촌사거리,42324,19597,11087,19597,11087,0,989
공촌사거리,42330,16734,18079,16730,18079,4,1123
공촌사거리,42331,812,633,812,633,0,46
공촌사거리(한국아파트),42322,4210,5326,4210,5326,0,307
공촌유수지체육공원,89478,116,1077,116,1077,0,38
공촌유수지체육공원,89479,445,127,445,127,0,18
공촌정수장,42340,159,121,159,121,0,9
공촌정수장,42341,84,242,84,242,0,10
공항고등학교,35116,2729,772,2728,772,1,112
공항고속도로진입(미정차),35644,1,0,1,0,0,0
공항교회앞,35123,1916,2394,1915,2394,1,139
공항신도시(메디컬사거리),35258,855,1449,855,1449,0,74
공항중학교,35117,1203,1402,1201,1402,2,84
공항초등학교,35087,156,395,156,395,0,17
관곡마을,90104,0,5,0,5,0,0
관곡마을,90105,11,0,11,0,0,0
관광밸트입구,43874,0,1,0,1,0,0
관광밸트입구,43875,1,0,1,0,0,0
관교노인복지관·승학초등학교,37679,767,1129,759,1129,8,61
관교여자중학교,37226,8109,7205,8046,7205,63,494
관교여자중학교,37229,2005,2422,1991,2422,14,142
관교여자중학교,37231,2244,2701,2206,2701,38,159
관교중학교,37200,261,952,260,952,1,39
관교중학교(약수터),37202,4323,6666,4255,6666,68,354
관교중학교(약수터),37203,9703,5939,9592,5939,111,504
관리공단본부,42720,512,113,512,113,0,20
관창마을,35252,1547,971,1547,971,0,81
관창마을,35253,1641,2116,1641,2116,0,121
광명아파트,37434,13491,6549,13485,6549,6,646
광명아파트,39348,7104,13735,7104,13735,0,672
광명아파트,39835,13,968,12,968,1,31
광명아파트,40590,2611,1015,2611,1015,0,116
광명아파트,40817,7753,1619,7735,1619,18,302
광명아파트,41096,679,2295,679,2295,0,95
광명아파트,41098,2325,900,2315,900,10,104
광명아파트,41108,14697,20785,14681,20785,16,1144
광명아파트,41448,2434,8673,2432,8673,2,358
광명역IC출입(미정차),53042,8,0,8,0,0,0
광명항,35708,38,0,38,0,0,1
광명항,35714,706,595,702,595,4,41
광명항(샘꾸미),35730,59,0,50,0,9,1
광성보,43674,18,97,18,97,0,3
광성오리,43128,3,0,3,0,0,0
광성오리,43862,1,14,1,14,0,0
광일아파트,40855,3725,1163,3718,1163,7,157
광일아파트,40874,1995,3613,1995,3613,0,180
교대역,31013,21369,19838,21369,19838,0,1329
교대입구,41141,1837,2887,1798,2887,39,152
교대입구,41142,3066,1982,3055,1982,11,162
교대후문,41362,1270,341,1269,341,1,51
교대후문,41363,364,2328,364,2328,0,86
교동중고후문,90024,1,92,1,92,0,3
교동중고후문,90025,87,10,82,10,5,3
교보생명,37357,28664,106885,28608,106885,56,4372
교산교회,43496,38,7,31,7,7,1
교산교회,43719,5,20,3,20,2,0
교산리입구,43694,33,29,30,29,3,2
교산리입구,43748,35,10,25,10,10,1
교산상회앞,43494,2,7,2,7,0,0
교산상회앞,43715,0,2,0,2,0,0
교육개발원입구,31005,779,16,779,16,0,25
교육개발원입구,31006,13,781,13,781,0,25
교육연수원,35482,1154,678,1153,678,1,59
교통방송사거리,37538,904,2569,902,2569,2,112
교통방송사거리,37539,775,991,775,991,0,56
교통연수원,41191,809,2569,809,2569,0,108
교통연수원,41192,2508,1387,2508,1387,0,125
교회앞,43216,7,13,7,13,0,0
교회앞,43309,18,14,15,14,3,1
교회앞,43430,16,23,16,23,0,1
교회앞,43818,16,26,16,26,0,1
교회앞,90338,6,14,5,14,1,0
교회앞,90348,16,0,15,0,1,0
구검문소,43196,1,65,1,65,0,2
구검문소,43622,131,2,130,2,1,4
구능재,90193,14,11,13,11,1,0
구능재,90194,11,17,9,17,2,0
구도일주유소,40902,80,1388,79,1388,1,47
구두물입구,35219,338,306,338,306,0,20
구래리,80006,408,1549,405,1549,3,63
구래리,80007,1733,556,1719,556,14,73
구래역,80337,10018,21169,9990,21169,28,1006
구래역,80338,22816,10237,22751,10237,65,1066
구렁목,43950,169,3,165,3,4,5
구렁목,43951,6,92,4,92,2,3
구름다리,35735,4,98,4,98,0,3
구름다리,35736,5,3,5,3,0,0
구반포역.세화고등학교,31031,1000,29,1000,29,0,33
구봉도입구,62035,33,262,33,262,0,9
구봉도입구,62037,236,44,230,44,6,9
구북성초교,43506,8,13,8,13,0,0
구북성초교,43656,6,10,6,10,0,0
구산사거리,40233,652,412,648,412,4,34
구산사거리,40842,325,19511,303,19511,22,639
구산사거리,40843,3805,7327,3785,7327,20,359
구산중학교,40518,731,909,712,909,19,52
구선택초교,43239,9,3,9,3,0,0
구선택초교,43896,1,2,1,2,0,0
구월1동행정복지센터,39967,989,3,989,3,0,32
구월1동행정복지센터,39981,1,407,1,407,0,13
구월2동행정복지센터,39586,2973,358,2969,358,4,107
구월2동행정복지센터,39607,246,2499,241,2499,5,88
구월도매전통시장,39192,21474,16452,21391,16452,83,1223
구월도매전통시장,39193,23641,34755,23615,34755,26,1883
구월동로데오거리,39195,5093,1117,5090,1117,3,200
구월동우체국,39211,4208,13150,4190,13150,18,559
구월동팬더아파트,39237,8009,8345,7977,8345,32,527
구월동팬더아파트,39238,9561,6810,9528,6810,33,528
구월서초등학교,39204,8442,6914,8404,6914,38,495
구월서초등학교,39205,5925,5996,5918,5996,7,384
구월아시아드1단지,39912,683,3,682,3,1,22
구월아시아드1단지,39913,3,131,0,131,3,4
구월아시아드5단지정문,39883,2585,6024,2570,6024,15,277
구월아시아드5단지후문,39881,2465,4721,2461,4721,4,231
구월아시아드6단지,39885,26097,8026,26089,8026,8,1100
구월아시아드6단지,39886,7338,19139,7326,19139,12,854
구월아시아드7단지,39892,2838,3960,2836,3960,2,219
구월아시아드8단지,39891,5100,1879,5096,1879,4,225
구월아시아드8단지,39948,58,475,58,475,0,17
구월아시아드8단지,39949,40,192,40,192,0,7
구월아시아드선수촌아파트,39202,785,740,785,740,0,49
구월아시아드선수촌아파트,39203,674,1830,674,1830,0,80
구월아시아드은빛호수공원,39914,9303,6214,9292,6214,11,500
구월아시아드은빛호수공원,39915,6998,5826,6983,5826,15,413
구월우체국,39213,8753,7921,8723,7921,30,537
구월중학교,39281,28167,19287,27999,19287,168,1530
구월중학교,39286,19364,29824,19293,29824,71,1586
구월체육공원,39384,3612,5006,3605,5006,7,278
구월초등학교,39832,1672,3715,1669,3715,3,173
구월초등학교,39833,3432,2120,3414,2120,18,179
구월한내들퍼스티지,39882,4769,2022,4768,2022,1,219
구장수파출소,39375,613,538,613,538,0,37
구재이,43282,50,8,48,8,2,1
구재이,43551,4,17,4,17,0,0
구정슈퍼앞,35498,8,68,8,68,0,2
구정슈퍼앞,35587,88,14,87,14,1,3
구정정미소,90284,0,8,0,8,0,0
구중학교앞,44119,10,2,8,2,2,0
구중학교앞,44148,4,0,2,0,2,0
구하1리입구,43259,1,27,1,27,0,0
구하1리입구,43562,128,1,105,1,23,4
구하2리마을회관,43254,49,0,48,0,1,1
구하2리마을회관,43256,74,1,69,1,5,2
구하2리마을회관,43373,0,51,0,51,0,1
구하2리마을회관,43559,0,57,0,57,0,1
국궁장앞,70151,33,170,32,170,1,6
국립생물자원관,89111,166,532,166,532,0,22
국립생물자원관입구,42741,332,497,332,497,0,26
국립인천공항검역소,35430,21,237,20,237,1,8
국립인천공항검역소,35431,43,94,43,94,0,4
국민건강보험 인천부평지사,40620,1157,4308,1151,4308,6,176
국민건강보험 인천부평지사,40621,3550,1553,3542,1553,8,164
국민건강보험남부지사,37274,12980,11778,12918,11778,62,798
국민은행,38148,2109,6101,2108,6101,1,264
국민은행,38149,6040,2422,6030,2422,10,272
국민은행연수중앙지점,38129,5508,3803,5505,3803,3,300
국민은행연수중앙지점,38571,1981,3361,1981,3361,0,172
국제금융단지,89292,8348,6464,8348,6464,0,477
국제금융단지,89293,2824,6675,2824,6675,0,306
국제성모병원,89030,390,1499,390,1499,0,60
국제성모병원,89031,2550,911,2550,911,0,111
국제성모병원(종점),89369,0,215,0,215,0,6
국제업무단지(공항청사),35026,14589,3674,14560,3674,29,589
국제업무지구역,38528,1863,3841,1863,3841,0,184
국제업무지구역5번출구,38619,2854,2351,2853,2351,1,167
국제이노베이션,37573,6,1735,3,1735,3,56
국제콘크리트,90050,33,27,32,27,1,1
국제콘크리트,90051,17,155,17,155,0,5
국제학교,38457,2757,1145,2757,1145,0,125
국제학교,38462,1455,2824,1455,2824,0,138
국촌,43251,81,0,77,0,4,2
국촌,43371,0,78,0,78,0,2
국화리야영장앞,43353,51,1,49,1,2,1
국화리야영장앞,43843,1,65,1,65,0,2
국화맨션,43359,0,4,0,4,0,0
국화맨션,43566,27,15,27,15,0,1
국회연수원입구,43920,0,22,0,22,0,0
군인아파트,43046,155,60,155,60,0,6
군인아파트,43047,29,146,29,146,0,5
굴다리,37142,7870,107,7870,107,0,257
굴다리오거리,40231,18696,8367,18617,8367,79,873
굴다리오거리,40232,15217,22266,15166,22266,51,1209
굴다리입구,37152,7834,3882,7806,3882,28,377
굴포천,40506,2595,2858,2595,2858,0,175
굴포천,40509,3120,3963,3120,3963,0,228
굴포천역(롯데마트),40814,42428,24447,42404,24447,24,2157
굴포천역(롯데마트),40815,18100,22885,18097,22885,3,1322
굴포천역(부평농협),40507,6377,8970,6370,8970,7,495
굴포천역(부평농협),40508,9699,5992,9677,5992,22,506
굴포천역(신복사거리),40485,4436,20449,4436,20449,0,802
굴포천역(신복사거리),40498,29308,7471,29285,7471,23,1186
굴포천역(욱일아파트),40519,4203,12711,4193,12711,10,545
굴포천역(욱일아파트),40522,8515,2855,8499,2855,16,366
궁골,43346,0,6,0,6,0,0
궁골,43572,6,1,5,1,1,0
궁현사거리,37575,4,880,4,880,0,28
궁현사거리,37576,238,1,233,1,5,7
귀뚜라미보일러,42003,1,145,1,145,0,4
귀뚜라미보일러,42004,199,1,199,1,0,6
귤현감리교회,41385,2055,5883,2049,5883,6,256
귤현감리교회,41386,3941,2839,3932,2839,9,218
귤현동마을입구,41326,354,104,351,104,3,14
귤현동마을입구,41328,80,503,80,503,0,18
귤현아이파크정문,41572,2243,416,2243,416,0,85
귤현역,41331,9052,3659,9047,3659,5,410
귤현역,41332,1351,808,1350,808,1,69
귤현차량기지(센트레빌3단지),41443,2309,683,2308,683,1,96
귤현차량기지(센트레빌3단지),41444,989,3204,986,3204,3,135
귤현차량기지(안골공원),41618,1946,2383,1946,2383,0,139
귤현차량기지(안골공원),41619,70,576,70,576,0,20
귤현차량사업소,41670,1,18,1,18,0,0
귤현현대아이파크,41620,636,2105,636,2105,0,88
그린나래지하차도,35648,13,488,13,488,0,16
그린나래지하차도,35649,2124,950,2124,950,0,99
그린빌라,42222,2100,1303,2054,1303,46,109
그린빌라,42602,1285,2912,1274,2912,11,135
그린힐아파트,40194,320,1747,313,1747,7,66
극동.금호아파트,39272,4712,6520,4678,6520,34,362
극동.금호아파트,39278,5473,5064,5451,5064,22,339
극지연구소,39918,2005,2697,2001,2697,4,151
극지연구소,39919,3769,2383,3769,2383,0,198
근대문화거리입구,35369,2317,4345,2298,4345,19,214
근대문화거리입구,35370,3073,2056,3058,2056,15,165
