기준일자,회사명,회사아이디,노선번호,노선아이디,순번,정류소명,정류소번호,아이에스씨 번호,정류소구간거리,정류소간누적거리,주요경유지여부,상_하행
2023-12-31,강인교통,166012,303-1,165000350,50,송도푸르지오월드마크,38426,2804872,339,116981,N,하행
2023-12-31,강인교통,166012,303-1,165000350,51,컨벤시아,38372,2803519,453,117434,N,하행
2023-12-31,강인교통,166012,303-1,165000350,52,송도컨벤시아,38367,2802348,234,117668,N,하행
2023-12-31,강인교통,166012,303-1,165000350,53,송도지웰푸르지오시티,38424,2804908,690,118358,N,하행
2023-12-31,강인교통,166012,303-1,165000350,54,웰카운티4단지,38447,2804907,454,118812,N,하행
2023-12-31,강인교통,166012,303-1,165000350,55,지식정보단지역,38373,2803520,453,119265,N,하행
2023-12-31,강인교통,166012,303-1,165000350,56,송도더샵센트럴시티.글로벌캠퍼스푸르지오,38647,2807766,687,119952,N,하행
2023-12-31,강인교통,166012,303-1,165000350,57,송도글로벌캠퍼스푸르지오아파트,38711,2807968,436,120388,N,하행
2023-12-31,강인교통,166012,303-1,165000350,58,테크노파크역,38422,2803665,467,120855,N,하행
2023-12-31,강인교통,166012,303-1,165000350,59,송도테크노파크IT센터,39929,2806670,843,121698,N,하행
2023-12-31,강인교통,166012,303-1,165000350,60,연세대,39861,2806089,301,121999,N,하행
2023-12-31,강인교통,166012,303-1,165000350,61,해안도로신항만교,39001,2802344,3619,125618,N,하행
2023-12-31,강인교통,166012,303-1,165000350,62,남동소래아트홀,39792,2805735,2693,128311,N,하행
2023-12-31,강인교통,166012,303-1,165000350,63,에코메트로10단지,39736,2805279,514,128825,N,하행
2023-12-31,강인교통,166012,303-1,165000350,64,에코메트로12단지,39651,2803800,669,129494,N,하행
2023-12-31,강인교통,166012,303-1,165000350,65,논현동힐스테이트,39708,2804957,630,130124,N,하행
2023-12-31,강인교통,166012,303-1,165000350,66,청능로사거리,39622,2801820,511,130635,N,하행
2023-12-31,강인교통,166012,303-1,165000350,67,논현9단지냇마을신영지웰A,39101,2802259,490,131125,N,하행
2023-12-31,강인교통,166012,303-1,165000350,68,소래초등학교,39615,2801827,685,131810,N,하행
2023-12-31,강인교통,166012,303-1,165000350,69,논현13단지푸르네마을,39617,2801825,236,132046,N,하행
2023-12-31,강인교통,166012,303-1,165000350,70,큰방죽삼거리,39575,2801858,1938,133984,N,하행
2023-12-31,강인교통,166012,303-1,165000350,71,남동구청,39263,2802120,2783,136767,N,하행
2023-12-31,강인교통,166012,303-1,165000350,72,인수초등학교,39386,2802007,996,137763,N,하행
2023-12-31,강인교통,166012,303-1,165000350,73,만수소방서,39433,2801967,1046,138809,N,하행
2023-12-31,강인교통,166012,303-1,165000350,74,간석사거리(상인천중학교),39426,2801974,702,139511,N,하행
2023-12-31,강인교통,166012,303-1,165000350,75,목화예식장,39446,2801955,796,140307,N,하행
2023-12-31,강인교통,166012,303-1,165000350,76,십정시장입구,40007,2803543,1510,141817,N,하행
2023-12-31,강인교통,166012,303-1,165000350,77,십정동차고지,40913,2807789,662,142479,N,하행
2023-12-31,강인교통,166012,304,165000389,1,십정동차고지,40913,2807789,0,0,N,상행
2023-12-31,강인교통,166012,304,165000389,2,십정시장입구,40008,2803544,770,770,Y,상행
2023-12-31,강인교통,166012,304,165000389,3,동암사거리,40001,2801806,673,1443,Y,상행
2023-12-31,강인교통,166012,304,165000389,4,간석오거리역(7번출구),39447,2801954,512,1955,Y,상행
2023-12-31,강인교통,166012,304,165000389,5,올리브백화점,39364,2802024,801,2756,N,상행
2023-12-31,강인교통,166012,304,165000389,6,구월중학교,39286,2802098,645,3401,Y,상행
2023-12-31,강인교통,166012,304,165000389,7,길병원,39250,2802129,363,3764,Y,상행
2023-12-31,강인교통,166012,304,165000389,8,성리초등학교,39201,2802168,838,4602,N,상행
2023-12-31,강인교통,166012,304,165000389,9,종합터미널,37242,2802828,672,5274,Y,상행
2023-12-31,강인교통,166012,304,165000389,10,문학경기장(박태환수영장),38329,2802378,1087,6361,Y,상행
2023-12-31,강인교통,166012,304,165000389,11,선학역,38305,2802399,915,7276,Y,상행
2023-12-31,강인교통,166012,304,165000389,12,신연수역(3번출구),38228,2802456,1253,8529,N,상행
2023-12-31,강인교통,166012,304,165000389,13,원인재역(6번출구),38166,2802509,660,9189,Y,상행
2023-12-31,강인교통,166012,304,165000389,14,동춘역,38346,2802365,1237,10426,Y,상행
2023-12-31,강인교통,166012,304,165000389,15,동막역(3번출구),38433,2804851,930,11356,Y,상행
2023-12-31,강인교통,166012,304,165000389,16,부대앞,38594,2807104,1283,12639,N,상행
2023-12-31,강인교통,166012,304,165000389,17,인천대교TG(미정차),35629,2807598,17321,29960,N,상행
2023-12-31,강인교통,166012,304,165000389,18,그린나래지하차도,35648,2807344,3189,33149,N,상행
2023-12-31,강인교통,166012,304,165000389,19,금홍염전,35544,2806484,320,33469,Y,상행
2023-12-31,강인교통,166012,304,165000389,20,운남동우체국,35849,2808203,541,34010,N,상행
2023-12-31,강인교통,166012,304,165000389,21,해맞이공원앞,35616,2807326,642,34652,N,상행
2023-12-31,강인교통,166012,304,165000389,22,중구청소년수련관.하늘중학교,35824,2807997,1353,36005,N,상행
2023-12-31,강인교통,166012,304,165000389,23,LH7단지,35452,2805694,571,36576,N,상행
2023-12-31,강인교통,166012,304,165000389,24,영종e편한세상센텀베뉴·화성파크드림2차,35886,2808542,208,36784,N,상행
2023-12-31,강인교통,166012,304,165000389,25,영종e편한세상센텀베뉴·센트럴푸르지오자이,35660,2805636,198,36982,N,상행
2023-12-31,강인교통,166012,304,165000389,26,e편한세상영종센텀베뉴정문,35510,2806053,384,37366,Y,상행
2023-12-31,강인교통,166012,304,165000389,27,우미린2단지정문,35513,2806032,297,37663,N,상행
2023-12-31,강인교통,166012,304,165000389,28,신명스카이뷰정문,35455,2806025,345,38008,N,상행
2023-12-31,강인교통,166012,304,165000389,29,동보노빌리티,35488,2805697,196,38204,N,상행
2023-12-31,강인교통,166012,304,165000389,30,영종블루오션2차,35877,2808481,335,38539,N,상행
2023-12-31,강인교통,166012,304,165000389,31,힐스테이트,35457,2805699,606,39145,Y,상행
2023-12-31,강인교통,166012,304,165000389,32,한라비발디,35459,2805701,188,39333,N,상행
2023-12-31,강인교통,166012,304,165000389,33,화성파크드림.스카이시티자이,35651,2807440,202,39535,N,상행
2023-12-31,강인교통,166012,304,165000389,34,우미린1단지정문,35583,2806806,199,39734,N,상행
2023-12-31,강인교통,166012,304,165000389,35,우미린1단지후문,35462,2805704,424,40158,Y,상행
2023-12-31,강인교통,166012,304,165000389,36,영종KCC스위첸옆문,35756,2807625,272,40430,N,상행
2023-12-31,강인교통,166012,304,165000389,37,중산동(중촌),35278,2803157,429,40859,N,상행
2023-12-31,강인교통,166012,304,165000389,38,중산동,35305,2803651,368,41227,Y,상행
2023-12-31,강인교통,166012,304,165000389,39,영종교회,35545,2806491,315,41542,N,상행
2023-12-31,강인교통,166012,304,165000389,40,관창마을,35253,2803182,425,41967,N,상행
2023-12-31,강인교통,166012,304,165000389,41,전소,35232,2803678,496,42463,Y,상행
2023-12-31,강인교통,166012,304,165000389,42,영종물류고등학교앞·영종자이아파트,35307,2803679,287,42750,N,상행
2023-12-31,강인교통,166012,304,165000389,43,남디4거리,35280,2803155,483,43233,N,상행
2023-12-31,강인교통,166012,304,165000389,44,영종중학교,35463,2805705,864,44097,Y,상행
2023-12-31,강인교통,166012,304,165000389,45,운남동,35281,2803154,754,44851,N,상행
2023-12-31,강인교통,166012,304,165000389,46,운서초등학교,35270,2803655,650,45501,N,상행
2023-12-31,강인교통,166012,304,165000389,47,넙디,35575,2806607,381,45882,Y,상행
2023-12-31,강인교통,166012,304,165000389,48,영종고등학교,35493,2805970,508,46390,Y,상행
2023-12-31,강인교통,166012,304,165000389,49,LH1단지,35494,2805972,315,46705,N,상행
2023-12-31,강인교통,166012,304,165000389,50,영종유승한내들스카이스테이,35759,2807630,535,47240,N,상행
2023-12-31,강인교통,166012,304,165000389,51,운서역반도유보라,35879,2808504,216,47456,N,상행
2023-12-31,강인교통,166012,304,165000389,52,레전드호텔,35639,2807300,248,47704,N,상행
2023-12-31,강인교통,166012,304,165000389,53,운서역,35242,2803190,644,48348,N,상행
2023-12-31,강인교통,166012,304,165000389,54,금호베스트빌1단지.영종도서관,35113,2805832,696,49044,N,하행
2023-12-31,강인교통,166012,304,165000389,55,풍림1차205동,35256,2803179,386,49430,N,하행
2023-12-31,강인교통,166012,304,165000389,56,인천대교TG(미정차),35628,2807599,4270,53700,N,하행
2023-12-31,강인교통,166012,304,165000389,57,송도MTB파크,38746,2808457,17321,71021,N,하행
2023-12-31,강인교통,166012,304,165000389,58,동막역(1번출구),38039,2802587,1377,72398,N,하행
2023-12-31,강인교통,166012,304,165000389,59,동춘역(이마트.스퀘어원),38070,2802565,939,73337,N,하행
2023-12-31,강인교통,166012,304,165000389,60,원인재역(1번출구),38162,2802511,1243,74580,N,하행
2023-12-31,강인교통,166012,304,165000389,61,신연수역(1번출구),38263,2802435,726,75306,N,하행
2023-12-31,강인교통,166012,304,165000389,62,선학역(1번출구),38306,2802398,1107,76413,N,하행
2023-12-31,강인교통,166012,304,165000389,63,문학경기장(박태환수영장),38423,2804816,937,77350,N,하행
2023-12-31,강인교통,166012,304,165000389,64,종합터미널,39177,2802185,971,78321,N,하행
2023-12-31,강인교통,166012,304,165000389,65,성리초등학교,39200,2802169,643,78964,N,하행
2023-12-31,강인교통,166012,304,165000389,66,길병원,39590,2801846,819,79783,N,하행
2023-12-31,강인교통,166012,304,165000389,67,구월중학교,39281,2802103,286,80069,N,하행
2023-12-31,강인교통,166012,304,165000389,68,올리브백화점,39589,2801847,749,80818,N,하행
2023-12-31,강인교통,166012,304,165000389,69,간석오거리역(8번출구),39449,2801952,801,81619,N,하행
2023-12-31,강인교통,166012,304,165000389,70,동암사거리,40003,2801805,488,82107,N,하행
2023-12-31,강인교통,166012,304,165000389,71,십정시장입구,40007,2803543,573,82680,N,하행
2023-12-31,강인교통,166012,304,165000389,72,십정동차고지,40913,2807789,662,83342,N,하행
2023-12-31,강인여객,166001,103,165000056,1,동춘동차고지,38569,2806672,0,0,N,상행
2023-12-31,강인여객,166001,103,165000056,2,동춘동종점,38037,2802588,617,617,N,상행
2023-12-31,강인여객,166001,103,165000056,3,무지개아파트(동남아파트),38042,2802586,289,906,N,상행
2023-12-31,강인여객,166001,103,165000056,4,동춘2동행정복지센터,38046,2802584,218,1124,N,상행
2023-12-31,강인여객,166001,103,165000056,5,한양2차아파트,38055,2802575,233,1357,Y,상행
2023-12-31,강인여객,166001,103,165000056,6,나사렛국제병원앞,38068,2802567,329,1686,N,상행
2023-12-31,강인여객,166001,103,165000056,7,청량중학교,38086,2802553,337,2023,N,상행
2023-12-31,강인여객,166001,103,165000056,8,연수꿈담도서관,38103,2802543,336,2359,N,상행
2023-12-31,강인여객,166001,103,165000056,9,동아금호아파트,38347,2802364,462,2821,N,상행
2023-12-31,강인여객,166001,103,165000056,10,연수한양1차아파트,38091,2802548,508,3329,N,상행
2023-12-31,강인여객,166001,103,165000056,11,남동대교(스퀘어원),39063,2802290,312,3641,N,상행
2023-12-31,강인여객,166001,103,165000056,12,한국가스공사,39061,2802292,280,3921,N,상행
2023-12-31,강인여객,166001,103,165000056,13,태평양산업,39066,2802287,340,4261,N,상행
2023-12-31,강인여객,166001,103,165000056,14,인천인력개발원,39071,2802283,229,4490,N,상행
2023-12-31,강인여객,166001,103,165000056,15,남동인더스파크역,39074,2802280,471,4961,N,상행
2023-12-31,강인여객,166001,103,165000056,16,남동공단근린공원앞,39073,2802281,493,5454,N,상행
2023-12-31,강인여객,166001,103,165000056,17,인천지방중소기업청입구,39087,2802270,429,5883,N,상행
2023-12-31,강인여객,166001,103,165000056,18,삼일산업,39097,2802262,220,6103,N,상행
2023-12-31,강인여객,166001,103,165000056,19,공단회관,39123,2802238,408,6511,N,상행
2023-12-31,강인여객,166001,103,165000056,20,경방신약,39136,2802226,282,6793,N,상행
2023-12-31,강인여객,166001,103,165000056,21,도림동입구,39140,2802222,192,6985,N,상행
2023-12-31,강인여객,166001,103,165000056,22,승기천,39170,2802192,1885,8870,N,상행
2023-12-31,강인여객,166001,103,165000056,23,종합터미널,39177,2802185,1106,9976,Y,상행
2023-12-31,강인여객,166001,103,165000056,24,성리초등학교,39200,2802169,643,10619,N,상행
2023-12-31,강인여객,166001,103,165000056,25,길병원사거리,39216,2802154,401,11020,N,상행
2023-12-31,강인여객,166001,103,165000056,26,길병원,39590,2801846,418,11438,N,상행
2023-12-31,강인여객,166001,103,165000056,27,구월중학교,39281,2802103,286,11724,N,상행
2023-12-31,강인여객,166001,103,165000056,28,간석래미안.자이,39333,2802052,429,12153,N,상행
2023-12-31,강인여객,166001,103,165000056,29,올리브백화점,39589,2801847,319,12472,N,상행
2023-12-31,강인여객,166001,103,165000056,30,간석오거리(인천웨딩홀),39406,2801990,287,12759,N,상행
2023-12-31,강인여객,166001,103,165000056,31,간석오거리역(8번출구),39449,2801952,514,13273,N,상행
2023-12-31,강인여객,166001,103,165000056,32,동암사거리,40003,2801805,488,13761,N,상행
2023-12-31,강인여객,166001,103,165000056,33,동암북부역,40013,2801799,353,14114,N,상행
2023-12-31,강인여객,166001,103,165000056,34,십정초등학교·더샵부평정문,40045,2801777,615,14729,N,상행
2023-12-31,강인여객,166001,103,165000056,35,더샵부평센트럴시티(127동),40050,2801772,253,14982,N,상행
2023-12-31,강인여객,166001,103,165000056,36,선린감리교회,40047,2801775,337,15319,N,상행
2023-12-31,강인여객,166001,103,165000056,37,십정사거리,40033,2801789,243,15562,N,상행
2023-12-31,강인여객,166001,103,165000056,38,강인여객,40020,2801796,353,15915,N,상행
2023-12-31,강인여객,166001,103,165000056,39,인천축산물시장,42010,2800812,419,16334,N,상행
2023-12-31,강인여객,166001,103,165000056,40,중앙사료,42015,2800808,442,16776,N,상행
2023-12-31,강인여객,166001,103,165000056,41,공단자동차,42022,2800802,295,17071,N,상행
2023-12-31,강인여객,166001,103,165000056,42,서인천가구단지,42017,2800807,1087,18158,N,상행
2023-12-31,강인여객,166001,103,165000056,43,금강탱크터미널,42758,2804926,638,18796,N,상행
2023-12-31,강인여객,166001,103,165000056,44,성웅아파트,42051,2800773,459,19255,N,상행
2023-12-31,강인여객,166001,103,165000056,45,가좌농협,42066,2800760,274,19529,N,상행
2023-12-31,강인여객,166001,103,165000056,46,삼영아파트,42085,2800741,283,19812,N,상행
2023-12-31,강인여객,166001,103,165000056,47,가좌홈플러스(쌍마아파트),42101,2800725,291,20103,N,상행
2023-12-31,강인여객,166001,103,165000056,48,거북시장,42136,2800691,390,20493,N,상행
2023-12-31,강인여객,166001,103,165000056,49,대은교회,42143,2800684,235,20728,N,상행
2023-12-31,강인여객,166001,103,165000056,50,석남고가사거리,42151,2800676,251,20979,N,상행
2023-12-31,강인여객,166001,103,165000056,51,성민병원,42162,2800667,404,21383,N,상행
2023-12-31,강인여객,166001,103,165000056,52,강남시장,42173,2800657,168,21551,N,상행
2023-12-31,강인여객,166001,103,165000056,53,신현119안전센터,42596,2800340,298,21849,N,상행
2023-12-31,강인여객,166001,103,165000056,54,신현쇼핑,42220,2800624,540,22389,N,상행
2023-12-31,강인여객,166001,103,165000056,55,루원지웰시티푸르지오,42228,2800619,274,22663,N,상행
